Sort,Crop,NO,Year,Province,NO.Station,Tave,Tmax,Tmin,GDD>0,GDD>10,PRE,SSD,RAD,Soil type,Soil texture,SOM,OP,AK,pH,N,P2O5,K2O,Ynpk
403,M-NEC,MNEC0403,2007,MNEC02,WS0009,19.17 ,24.53 ,13.68 ,2818.4,1356.4,242,1193.735,2620.56,Black soils,loam,34.6,44.4,360,6.7,105,75,90,7505
404,M-NEC,MNEC0404,2007,MNEC02,WS0009,19.17 ,24.53 ,13.68 ,2818.4,1356.4,242,1193.735,2620.56,Black soils,loam,27,42,190,7.4,105,75,90,7956
405,M-NEC,MNEC0405,2008,MNEC02,WS0009,19.25 ,24.34 ,14.05 ,2675.1,1286.7,430.7,1217,2625.28,Meadow soils,clay loam,37.7,22.2,240,7.2,105,75,90,9077
406,M-NEC,MNEC0406,2008,MNEC02,WS0009,18.91 ,24.00 ,13.72 ,2722.6,1285.8,424.7,1244.1,2700.85,Black soils,loam,33.8,28.2,300,6.9,105,75,90,9900
407,M-NEC,MNEC0407,2007,MNEC02,WS0009,19.02 ,24.41 ,13.47 ,2871.3,1369.3,248.5,1235.435,2705.59,Black soils,loam,40.7,22.5,280,8.2,105,75,90,7952
408,M-NEC,MNEC0408,2008,MNEC02,WS0009,19.09 ,24.18 ,13.90 ,2653,1266.2,423.6,1207.5,2629.23,Meadow soils,loam,27.1,27.7,230,7.1,105,75,90,9701
409,M-NEC,MNEC0409,2007,MNEC02,WS0014,18.16 ,24.33 ,12.18 ,3050.6,1395.3,438.5,1393.1,3019.76,Black soils,loam,34.6,36.5,129,6.2,105,75,90,8534
410,M-NEC,MNEC0410,2007,MNEC02,WS0014,18.10 ,24.28 ,12.10 ,3058.1,1395.3,438.5,1401.9,3032.49,Black soils,loam,63.4,31.2,163,6.8,105,75,90,9884
411,M-NEC,MNEC0411,2007,MNEC02,WS0014,18.10 ,24.28 ,12.10 ,3058.1,1395.3,438.5,1401.9,3032.49,Black soils,loam,47.5,39.6,116,6.7,105,75,90,9351
412,M-NEC,MNEC0412,2008,MNEC02,WS0014,17.59 ,23.65 ,11.94 ,2972.8,1331.6,428.6,1322.4,2914.37,Black soils,loam,47.5,31.2,116,6.8,105,75,90,9489
413,M-NEC,MNEC0413,2007,MNEC02,WS0014,18.55 ,24.56 ,12.68 ,2949.2,1375.6,433.6,1319,2904.93,Black soils,loam,51.2,38.4,135,7.2,105,75,90,8984
414,M-NEC,MNEC0414,2008,MNEC02,WS0014,17.69 ,23.77 ,12.01 ,2954.5,1331.1,423.8,1312.3,2896.68,Black soils,loam,51.2,38.9,159,7.2,105,75,90,7829
415,M-NEC,MNEC0415,2007,MNEC02,WS0014,18.38 ,24.52 ,12.42 ,3014.3,1390.7,433.6,1368.6,2978.96,Black soils,loam,41.2,32.8,168,6.9,105,75,90,9876
416,M-NEC,MNEC0416,2008,MNEC02,WS0014,17.69 ,23.77 ,12.01 ,2954.5,1331.1,423.8,1312.3,2896.68,Black soils,loam,39.8,41.3,135,6.3,105,75,90,9384
417,M-NEC,MNEC0417,2008,MNEC02,WS0014,17.65 ,23.73 ,11.97 ,2965,1331.6,423.8,1321.2,2909.52,Black soils,loam,40.9,24.4,122,6.6,105,75,90,8775
418,M-NEC,MNEC0418,2007,MNEC02,WS0014,18.38 ,24.41 ,12.49 ,2977.6,1376.5,433.6,1349.7,2966.45,Black soils,loam,35.8,43.5,163,6.7,105,75,90,9356
419,M-NEC,MNEC0419,2007,MNEC02,WS0014,18.16 ,24.33 ,12.18 ,3050.6,1395.3,438.5,1393.1,3019.76,Black soils,loam,32.9,23.4,125,6.5,105,75,90,7895
420,M-NEC,MNEC0420,2007,MNEC02,WS0014,18.22 ,24.37 ,12.25 ,3043.1,1395.3,438.5,1383.1,3005.66,Black soils,loam,42.4,29.6,166,6.3,105,75,90,10284
421,M-NEC,MNEC0421,2007,MNEC02,WS0014,18.10 ,24.28 ,12.10 ,3058.1,1395.3,438.5,1401.9,3032.49,Black soils,loam,33.5,31.6,176,6.5,105,75,90,9519
422,M-NEC,MNEC0422,2008,MNEC02,WS0014,17.69 ,23.77 ,12.01 ,2954.5,1331.1,423.8,1312.3,2896.68,Black soils,loam,41.2,32.8,122,6.9,105,75,90,6462
423,M-NEC,MNEC0423,2007,MNEC02,WS0014,18.43 ,24.52 ,12.51 ,2985.7,1382.1,433.6,1348.4,2949.35,Black soils,loam,41,37.1,175,6.6,105,75,90,9534
424,M-NEC,MNEC0424,2007,MNEC02,WS0074,19.15 ,25.11 ,13.96 ,2681.6,1282.1,449.2,1032.4,2434.48,Dark brown earths,clay loam,14.2,43.9,194,5.5,105,75,90,9600
425,M-NEC,MNEC0425,2007,MNEC02,WS0074,19.29 ,25.15 ,14.12 ,2623.6,1264.1,435.6,992.8,2372.89,Dark brown earths,loam,23.5,65.2,143,6.3,105,75,90,11400
426,M-NEC,MNEC0426,2007,MNEC02,WS0074,18.95 ,24.87 ,13.79 ,2728.6,1289.4,457.5,1062.6,2493.8,Dark brown earths,clay,24.2,26.1,212,5.6,105,75,90,8850
427,M-NEC,MNEC0427,2007,MNEC02,WS0021,19.16 ,24.63 ,14.09 ,2930.9,1401.4,327.6,990.2,2428.65,Albic soils,sandy clay,39,9,105,6,73,33,45,7709
428,M-NEC,MNEC0428,2008,MNEC02,WS0021,18.56 ,24.01 ,13.69 ,2839,1324.4,430,1136.2,2625.34,Albic soils,sandy clay,47.6,12,101,6.5,73,33,45,7827
429,M-NEC,MNEC0429,2008,MNEC02,WS0021,18.56 ,24.01 ,13.69 ,2839,1324.4,430,1136.2,2625.34,Albic soils,sandy clay,56.4,5,139,6.1,73,33,45,7548
430,M-NEC,MNEC0430,2008,MNEC02,WS0021,18.56 ,24.01 ,13.69 ,2839,1324.4,430,1136.2,2625.34,Albic soils,sandy clay,22.6,6,135,6.1,73,33,45,7719
431,M-NEC,MNEC0431,2006,MNEC02,WS0006,19.48 ,25.24 ,13.76 ,2609.8,1274.4,462.6,1132.8,2469.15,Chernozems,clay,38.9,3.9,254,8.3,105,75,90,5798
432,M-NEC,MNEC0432,2006,MNEC02,WS0006,19.48 ,25.24 ,13.76 ,2609.8,1274.4,462.6,1132.8,2469.15,Chernozems,clay,28,17.3,118,8.3,105,75,90,4943
433,M-NEC,MNEC0433,2006,MNEC02,WS0006,17.79 ,23.68 ,12.03 ,2917.1,1358.8,468.5,1362,2818.18,Chernozems,clay loam,37.8,17.3,343,8.1,105,75,90,6081
434,M-NEC,MNEC0434,2006,MNEC02,WS0006,17.79 ,23.68 ,12.03 ,2917.1,1358.8,468.5,1362,2818.18,Chernozems,clay loam,23.1,15.8,251,6.6,105,75,90,5168
435,M-NEC,MNEC0435,2006,MNEC02,WS0006,17.79 ,23.68 ,12.03 ,2917.1,1358.8,468.5,1362,2818.18,Chernozems,loam,26.8,29.7,251,7.8,105,75,90,7427
436,M-NEC,MNEC0436,2006,MNEC02,WS0006,17.79 ,23.68 ,12.03 ,2917.1,1358.8,468.5,1362,2818.18,Chernozems,loam,21.3,29.7,151,6.8,105,75,90,7112
437,M-NEC,MNEC0437,2006,MNEC02,WS0006,19.75 ,25.44 ,14.17 ,2469.3,1222.7,462.6,1043,2278.46,Meadow soils,clay loam,16.8,29.7,151,6.8,105,75,90,5091
438,M-NEC,MNEC0438,2006,MNEC02,WS0006,19.48 ,25.24 ,13.76 ,2609.8,1274.4,462.6,1132.8,2469.15,Chernozems,clay loam,41.8,12.7,251,7,105,75,90,7448
439,M-NEC,MNEC0439,2007,MNEC02,WS0006,20.65 ,26.47 ,14.66 ,2808.3,1448.3,201.1,1144.9,2497.71,Chernozems,clay loam,33.2,10.4,82,8.1,105,75,90,8129
440,M-NEC,MNEC0440,2007,MNEC02,WS0006,20.65 ,26.47 ,14.66 ,2808.3,1448.3,201.1,1144.9,2497.71,Chernozems,loam,68.5,21.4,116,7.8,105,75,90,9300
441,M-NEC,MNEC0441,2007,MNEC02,WS0006,20.65 ,26.47 ,14.66 ,2808.3,1448.3,201.1,1144.9,2497.71,Chernozems,loam,53.1,15.7,190,7.8,105,75,90,9722
442,M-NEC,MNEC0442,2007,MNEC02,WS0006,20.65 ,26.47 ,14.66 ,2808.3,1448.3,201.1,1144.9,2497.71,Chernozems,clay loam,36,11.1,169,6.4,105,75,90,7463
443,M-NEC,MNEC0443,2007,MNEC02,WS0006,19.48 ,25.24 ,13.76 ,2609.8,1274.4,462.6,1132.8,2469.15,Chernozems,clay loam,35.6,17.9,105,8,105,75,90,10058
444,M-NEC,MNEC0444,2007,MNEC02,WS0006,20.65 ,26.47 ,14.66 ,2808.3,1448.3,201.1,1144.9,2497.71,Chernozems,clay,31.9,11.1,183,7.7,105,75,90,8256
445,M-NEC,MNEC0445,2007,MNEC02,WS0006,20.65 ,26.47 ,14.66 ,2808.3,1448.3,201.1,1144.9,2497.71,Meadow soils,clay loam,21.3,29.7,151,6.8,105,75,90,7412
446,M-NEC,MNEC0446,2007,MNEC02,WS0006,20.65 ,26.47 ,14.66 ,2808.3,1448.3,201.1,1144.9,2497.71,Chernozems,clay,32,13.8,343,7,105,75,90,9267
447,M-NEC,MNEC0447,2008,MNEC02,WS0006,21.13 ,26.50 ,15.93 ,2830.8,1490.8,281.8,1189.7,2553.57,Chernozems,clay,38.9,3.9,254,8.3,105,75,90,7127
448,M-NEC,MNEC0448,2008,MNEC02,WS0006,21.13 ,26.50 ,15.93 ,2830.8,1490.8,281.8,1189.7,2553.57,Chernozems,clay,28,17.3,118,8.3,105,75,90,5648
449,M-NEC,MNEC0449,2008,MNEC02,WS0006,21.13 ,26.50 ,15.93 ,2830.8,1490.8,281.8,1189.7,2553.57,Chernozems,clay loam,37.8,17.3,343,8.1,105,75,90,5841
450,M-NEC,MNEC0450,2008,MNEC02,WS0006,21.13 ,26.50 ,15.93 ,2830.8,1490.8,281.8,1189.7,2553.57,Chernozems,clay loam,23.1,15.8,251,6.6,105,75,90,6608
451,M-NEC,MNEC0451,2008,MNEC02,WS0006,21.13 ,26.50 ,15.93 ,2830.8,1490.8,281.8,1189.7,2553.57,Chernozems,loam,26.8,29.7,251,7.8,105,75,90,6752
452,M-NEC,MNEC0452,2008,MNEC02,WS0006,19.86 ,25.51 ,14.24 ,2780,1383,276.2,1122,2459.18,Chernozems,loam,46.6,14.1,171,7.6,105,75,90,8750
453,M-NEC,MNEC0453,2008,MNEC02,WS0006,19.86 ,25.51 ,14.24 ,2780,1383,276.2,1122,2459.18,Meadow soils,clay loam,21.3,27.7,151,6.8,105,75,90,7044
454,M-NEC,MNEC0454,2008,MNEC02,WS0006,19.86 ,25.51 ,14.24 ,2780,1383,276.2,1122,2459.18,Chernozems,clay loam,30.6,23.9,134,7.9,105,75,90,8858
455,M-NEC,MNEC0455,2006,MNEC02,WS0006,19.48 ,25.24 ,13.76 ,2609.8,1274.4,462.6,1132.8,2469.15,Chernozems,clay,32,33.8,343,7,105,75,90,7989
456,M-NEC,MNEC0456,2007,MNEC02,WS0006,20.65 ,26.47 ,14.66 ,2808.3,1448.3,201.1,1144.9,2497.71,Chernozems,clay,23.4,32.3,256,7,105,75,90,7878
457,M-NEC,MNEC0457,2008,MNEC02,WS0006,19.94 ,25.60 ,14.32 ,2771.8,1383,276.2,1111.2,2443.17,Chernozems,clay,23.4,32.3,256,7,105,75,90,7514
458,M-NEC,MNEC0458,2008,MNEC02,WS0007,19.36 ,24.89 ,13.72 ,2671.8,1293.9,345.7,1244.9,2668.99,Black soils,clay,37.9,28.2,197,6.2,105,75,90,7769
459,M-NEC,MNEC0459,2008,MNEC02,WS0007,19.36 ,24.89 ,13.72 ,2671.8,1293.9,345.7,1244.9,2668.99,Chernozems,clay loam,32.5,25,186,7,105,75,90,10536
460,M-NEC,MNEC0460,2008,MNEC02,WS0007,19.36 ,24.89 ,13.72 ,2671.8,1293.9,345.7,1244.9,2668.99,Chernozems,clay loam,34,18.8,267,8,105,75,90,10595
461,M-NEC,MNEC0461,2008,MNEC02,WS0007,19.36 ,24.89 ,13.72 ,2671.8,1293.9,345.7,1244.9,2668.99,Chernozems,clay loam,25.8,11.7,239,7.1,105,75,90,7241
462,M-NEC,MNEC0462,2008,MNEC02,WS0007,19.36 ,24.89 ,13.72 ,2671.8,1293.9,345.7,1244.9,2668.99,Chernozems,clay loam,30.2,9.1,199,7.8,105,75,90,10359
463,M-NEC,MNEC0463,2006,MNEC02,WS0007,18.88 ,24.29 ,13.65 ,2662.2,1262.4,467.1,1325.4,2794.02,Chernozems,clay loam,33.9,9,209,8.1,105,75,90,6840
464,M-NEC,MNEC0464,2006,MNEC02,WS0007,18.88 ,24.29 ,13.65 ,2662.2,1262.4,467.1,1325.4,2794.02,Chernozems,clay loam,36,3,177,8.1,105,75,90,6180
465,M-NEC,MNEC0465,2006,MNEC02,WS0007,18.88 ,24.29 ,13.65 ,2662.2,1262.4,467.1,1325.4,2794.02,Black soils,clay loam,42.8,49.6,105,6.2,105,75,90,5340
466,M-NEC,MNEC0466,2006,MNEC02,WS0007,18.88 ,24.29 ,13.65 ,2662.2,1262.4,467.1,1325.4,2794.02,Black soils,clay loam,36,25.3,176,6.1,105,75,90,9090
467,M-NEC,MNEC0467,2006,MNEC02,WS0007,18.88 ,24.29 ,13.65 ,2662.2,1262.4,467.1,1325.4,2794.02,Chernozems,clay loam,37.9,12.2,212,8,105,75,90,5880
468,M-NEC,MNEC0468,2006,MNEC02,WS0007,18.88 ,24.29 ,13.65 ,2662.2,1262.4,467.1,1325.4,2794.02,Chernozems,clay loam,40.8,6.8,206,8.2,105,75,90,6690
469,M-NEC,MNEC0469,2006,MNEC02,WS0007,18.88 ,24.29 ,13.65 ,2662.2,1262.4,467.1,1325.4,2794.02,Black soils,loam,32.7,21,216,8,105,75,90,9690
470,M-NEC,MNEC0470,2006,MNEC02,WS0007,18.88 ,24.29 ,13.65 ,2662.2,1262.4,467.1,1325.4,2794.02,Black soils,loam,32.2,9.8,215,7.9,105,75,90,7725
471,M-NEC,MNEC0471,2006,MNEC02,WS0007,18.88 ,24.29 ,13.65 ,2662.2,1262.4,467.1,1325.4,2794.02,Black soils,sandy clay,28,18.7,218,6.2,105,75,90,5730
472,M-NEC,MNEC0472,2006,MNEC02,WS0007,18.88 ,24.29 ,13.65 ,2662.2,1262.4,467.1,1325.4,2794.02,Black soils,clay loam,49.3,32.3,165,5.8,105,75,90,9090
473,M-NEC,MNEC0473,2007,MNEC02,WS0007,19.73 ,25.83 ,13.64 ,2722.9,1345.2,243.3,1368.3,2849.85,Black soils,clay loam,37.9,28.2,197,6.2,105,75,90,8700
474,M-NEC,MNEC0474,2007,MNEC02,WS0007,19.73 ,25.83 ,13.64 ,2722.9,1345.2,243.3,1368.3,2849.85,Black soils,clay loam,35.4,25,209,6.2,105,75,90,8100
475,M-NEC,MNEC0475,2007,MNEC02,WS0007,19.73 ,25.83 ,13.64 ,2722.9,1345.2,243.3,1368.3,2849.85,Chernozems,clay loam,34,18.8,267,8,105,75,90,10200
476,M-NEC,MNEC0476,2007,MNEC02,WS0007,19.73 ,25.83 ,13.64 ,2722.9,1345.2,243.3,1368.3,2849.85,Chernozems,clay loam,35.6,15.1,374,7.2,105,75,90,10200
477,M-NEC,MNEC0477,2007,MNEC02,WS0007,19.73 ,25.83 ,13.64 ,2722.9,1345.2,243.3,1368.3,2849.85,Chernozems,clay loam,32.5,25,186,7,105,75,90,9750
478,M-NEC,MNEC0478,2007,MNEC02,WS0007,19.73 ,25.83 ,13.64 ,2722.9,1345.2,243.3,1368.3,2849.85,Chernozems,clay loam,25.8,11.7,239,7.1,105,75,90,8250
479,M-NEC,MNEC0479,2007,MNEC02,WS0007,19.73 ,25.83 ,13.64 ,2722.9,1345.2,243.3,1368.3,2849.85,Chernozems,clay loam,25,8.8,225,7.9,105,75,90,8550
480,M-NEC,MNEC0480,2007,MNEC02,WS0007,19.73 ,25.83 ,13.64 ,2722.9,1345.2,243.3,1368.3,2849.85,Chernozems,clay loam,28.1,15.1,287,7.9,105,75,90,9750
481,M-NEC,MNEC0481,2007,MNEC02,WS0007,19.73 ,25.83 ,13.64 ,2722.9,1345.2,243.3,1368.3,2849.85,Chernozems,clay loam,30.1,9.1,199,8.8,105,75,90,9150
482,M-NEC,MNEC0482,2007,MNEC02,WS0007,19.73 ,25.83 ,13.64 ,2722.9,1345.2,243.3,1368.3,2849.85,Chernozems,clay loam,33,9.9,221,7.7,105,75,90,8250
483,M-NEC,MNEC0483,2006,MNEC02,WS0008,18.72 ,24.28 ,13.03 ,2620.8,1228.2,471.9,1097.8,2412.8,Black soils,loam,40.2,12,182,6.9,105,75,90,7065
484,M-NEC,MNEC0484,2006,MNEC02,WS0008,18.69 ,24.25 ,12.97 ,2635.2,1232.6,471.9,1108,2434.3,Black soils,loam,39.4,13.1,214,7,105,75,90,7823
485,M-NEC,MNEC0485,2006,MNEC02,WS0008,18.69 ,24.25 ,12.97 ,2635.2,1232.6,471.9,1108,2434.3,Black soils,loam,34.7,33.6,268,6.8,105,75,90,6725
486,M-NEC,MNEC0486,2007,MNEC03,WS0099,16.88 ,23.01 ,11.08 ,2514.7,1028.9,583,991.6,2462.78,Meadow soils,loam,26.2,46.7,132,6.3,180,75,75,11850
487,M-NEC,MNEC0487,2007,MNEC03,WS0099,16.89 ,23.03 ,11.09 ,2534,1038.2,583,1001.9,2484.64,Meadow soils,loam,27.4,51.3,146,6.3,180,75,75,11520
488,M-NEC,MNEC0488,2007,MNEC03,WS0099,16.82 ,22.97 ,11.04 ,2523.6,1028.9,598.8,996,2472.77,Meadow soils,loam,24.6,50.6,104,6.4,180,75,75,11490
489,M-NEC,MNEC0489,2008,MNEC03,WS0099,16.72 ,23.42 ,10.59 ,2424.9,1008,422,1015.7,2477.85,Meadow soils,loam,22.5,53,108,7.1,180,75,75,11925
490,M-NEC,MNEC0490,2008,MNEC03,WS0099,16.72 ,23.42 ,10.59 ,2424.9,1008,422,1015.7,2477.85,Meadow soils,loam,21.1,50.7,84,7,180,75,75,11295
491,M-NEC,MNEC0491,2008,MNEC03,WS0099,16.72 ,23.42 ,10.59 ,2424.9,1008,422,1015.7,2477.85,Meadow soils,loam,22.2,52.9,96,7,180,75,75,11190
492,M-NEC,MNEC0492,2008,MNEC03,WS0099,16.72 ,23.42 ,10.59 ,2424.9,1008,422,1015.7,2477.85,Meadow soils,loam,27,51.2,96,7.1,180,75,75,11760
493,M-NEC,MNEC0493,2008,MNEC03,WS0099,16.74 ,23.43 ,10.60 ,2410.1,1003.2,418.1,1015.7,2473.02,Meadow soils,loam,21.9,50.9,84,7.1,180,75,75,11940
494,M-NEC,MNEC0494,2007,MNEC03,WS0099,16.91 ,23.02 ,11.14 ,2502.5,1026.7,583,989.1,2455.03,Meadow soils,loam,26.8,48.7,156,6.2,180,75,75,11340
495,M-NEC,MNEC0495,2007,MNEC03,WS0099,16.91 ,23.02 ,11.14 ,2502.5,1026.7,583,989.1,2455.03,Meadow soils,loam,6.2,51.2,180,6.3,180,75,75,11145
496,M-NEC,MNEC0496,2007,MNEC03,WS0099,16.96 ,23.07 ,11.23 ,2476.3,1020.5,583,969.4,2421.19,Meadow soils,loam,26.3,64.5,120,6,180,75,75,11220
497,M-NEC,MNEC0497,2007,MNEC03,WS0099,16.96 ,23.07 ,11.23 ,2476.3,1020.5,583,969.4,2421.19,Meadow soils,loam,24.7,54.2,172,6.1,180,75,75,11175
498,M-NEC,MNEC0498,2008,MNEC03,WS0099,16.72 ,23.42 ,10.59 ,2424.9,1008,422,1015.7,2477.85,Meadow soils,loam,23.3,52.9,96,7.4,180,75,75,11295
499,M-NEC,MNEC0499,2008,MNEC03,WS0099,16.72 ,23.42 ,10.59 ,2424.9,1008,422,1015.7,2477.85,Meadow soils,loam,25.3,50,120,7.1,180,75,75,11445
500,M-NEC,MNEC0500,2008,MNEC03,WS0099,16.74 ,23.43 ,10.60 ,2410.1,1003.2,418.1,1015.7,2473.02,Meadow soils,loam,22.5,47.7,84,7.2,180,75,75,11520
501,M-NEC,MNEC0501,2008,MNEC03,WS0099,16.72 ,23.42 ,10.59 ,2424.9,1008,422,1015.7,2477.85,Meadow soils,loam,20.5,48.9,108,7.2,180,75,75,11430
502,M-NEC,MNEC0502,2008,MNEC03,WS0099,16.72 ,23.42 ,10.59 ,2424.9,1008,422,1015.7,2477.85,Meadow soils,loam,22.3,48.1,96,6.9,180,75,75,11460
503,M-NEC,MNEC0503,2007,MNEC03,WS0099,16.91 ,23.02 ,11.14 ,2502.5,1026.7,583,989.1,2455.03,Dark brown earths,loam,27.5,49.7,106,6.1,180,75,75,11520
504,M-NEC,MNEC0504,2006,MNEC03,WS0072,20.32 ,25.63 ,15.52 ,2824.9,1435.9,520.2,1036,2453.23,Alluvial?soils,clay,24.5,67,190,5.3,180,75,75,11070
505,M-NEC,MNEC0505,2006,MNEC03,WS0072,20.23 ,25.56 ,15.39 ,2852,1444.5,520.2,1053.8,2488.45,Alluvial?soils,clay,23.6,33,206,5.6,180,72,77,8580
506,M-NEC,MNEC0506,2006,MNEC03,WS0072,20.23 ,25.56 ,15.39 ,2852,1444.5,520.2,1053.8,2488.45,Alluvial?soils,clay,26.5,62,167,5.8,180,75,75,12540
507,M-NEC,MNEC0507,2006,MNEC03,WS0072,20.16 ,25.46 ,15.34 ,2842.7,1435.9,527.3,1050.7,2487.8,Alluvial?soils,clay,26.9,60,80,5.4,180,75,75,7950
508,M-NEC,MNEC0508,2007,MNEC03,WS0072,19.12 ,24.77 ,13.80 ,3269.6,1614.6,308.2,1354.4,2973.94,Black soils,clay,8.5,37,122,5.2,180,75,75,10695
509,M-NEC,MNEC0509,2007,MNEC03,WS0072,19.11 ,24.76 ,13.78 ,3286.7,1621.7,308.2,1366.6,2998.36,Black soils,clay,40,52,105,5.6,180,75,75,10830
510,M-NEC,MNEC0510,2008,MNEC03,WS0072,20.80 ,25.84 ,16.23 ,2724.6,1414.6,490.4,929,2239.28,Meadow soils,silty clay loam,19.8,35,102,6.1,203,75,72,10200
511,M-NEC,MNEC0511,2008,MNEC03,WS0072,20.85 ,25.89 ,16.30 ,2709.9,1409.9,490.4,921.4,2221.1,Dark brown earths,silty clay loam,19.8,51,90,5.1,195,75,68,9300
512,M-NEC,MNEC0512,2006,MNEC03,WS0072,20.23 ,25.56 ,15.39 ,2852,1444.5,520.2,1053.8,2488.45,Alluvial?soils,clay,22.4,55,143,5.7,180,75,75,8550
513,M-NEC,MNEC0513,2006,MNEC03,WS0072,20.16 ,25.46 ,15.34 ,2842.7,1435.9,527.3,1050.7,2487.8,Alluvial?soils,clay,23.6,41,122,5.5,180,74,72,7425
514,M-NEC,MNEC0514,2008,MNEC03,WS0072,20.71 ,25.68 ,16.08 ,2775.6,1435.6,500.8,950.589,2279.47,Black soils,silty clay loam,28,21,119,5.3,204,75,75,10710
515,M-NEC,MNEC0515,2008,MNEC03,WS0072,20.40 ,25.33 ,15.79 ,2856.5,1456.5,524.4,988.689,2380.81,Black soils,silty clay loam,21,29,157,4.8,207,68,65,9750
516,M-NEC,MNEC0516,2007,MNEC03,WS0078,18.50 ,24.32 ,12.94 ,3275.3,1557.6,432.1,1457.9,3259.14,Black soils,loam,27.3,13,105,6.8,180,75,75,8547
517,M-NEC,MNEC0517,2007,MNEC03,WS0078,18.50 ,24.32 ,12.94 ,3275.3,1557.6,432.1,1457.9,3259.14,Black soils,loam,33.4,10.5,125,7,180,75,75,12600
518,M-NEC,MNEC0518,2007,MNEC03,WS0078,18.50 ,24.32 ,12.94 ,3275.3,1557.6,432.1,1457.9,3259.14,Black soils,loam,26.7,9.5,125,6.8,180,75,75,9650
519,M-NEC,MNEC0519,2007,MNEC03,WS0078,18.50 ,24.32 ,12.94 ,3275.3,1557.6,432.1,1457.9,3259.14,Black soils,clay loam,26.4,10.5,140,6.8,180,75,75,9650
520,M-NEC,MNEC0520,2007,MNEC03,WS0078,18.50 ,24.32 ,12.94 ,3275.3,1557.6,432.1,1457.9,3259.14,Black soils,sandy loam,27.8,3,75,6.8,180,75,75,9459
521,M-NEC,MNEC0521,2007,MNEC03,WS0078,18.50 ,24.32 ,12.94 ,3275.3,1557.6,432.1,1457.9,3259.14,Albic soils,sandy loam,26.3,18,130,6.5,180,75,75,10047
522,M-NEC,MNEC0522,2007,MNEC03,WS0078,18.50 ,24.32 ,12.94 ,3275.3,1557.6,432.1,1457.9,3259.14,Black soils,loam,33.2,13.5,150,6.5,180,75,75,11525
523,M-NEC,MNEC0523,2007,MNEC03,WS0078,18.50 ,24.32 ,12.94 ,3275.3,1557.6,432.1,1457.9,3259.14,Albic soils,silt loam,27.2,16,215,6.5,180,75,75,10190
524,M-NEC,MNEC0524,2008,MNEC03,WS0078,17.87 ,23.75 ,12.45 ,3288.8,1504.9,680.1,1381.4,3144.3,Black soils,sandy loam,32.6,18.3,102,6.8,180,75,75,10571
525,M-NEC,MNEC0525,2008,MNEC03,WS0078,17.87 ,23.75 ,12.45 ,3288.8,1504.9,680.1,1381.4,3144.3,Black soils,loam,27.8,23.2,109,6.8,180,75,75,9780
526,M-NEC,MNEC0526,2008,MNEC03,WS0078,17.87 ,23.75 ,12.45 ,3288.8,1504.9,680.1,1381.4,3144.3,Black soils,sandy loam,27.8,21.1,142,6.8,180,75,75,9180
527,M-NEC,MNEC0527,2008,MNEC03,WS0078,17.87 ,23.75 ,12.45 ,3288.8,1504.9,680.1,1381.4,3144.3,Black soils,silt loam,28.6,20.3,78,6.8,180,75,75,9482
528,M-NEC,MNEC0528,2008,MNEC03,WS0078,17.87 ,23.75 ,12.45 ,3288.8,1504.9,680.1,1381.4,3144.3,Black soils,loam,28.6,17.3,117,6.8,180,75,75,11517
529,M-NEC,MNEC0529,2008,MNEC03,WS0078,17.87 ,23.75 ,12.45 ,3288.8,1504.9,680.1,1381.4,3144.3,Black soils,loam,29.8,18.9,150,6.8,180,75,75,10944
530,M-NEC,MNEC0530,2008,MNEC03,WS0078,17.87 ,23.75 ,12.45 ,3288.8,1504.9,680.1,1381.4,3144.3,Black soils,loam,32.6,47.2,147,6.8,180,180,180,11481
531,M-NEC,MNEC0531,2008,MNEC03,WS0078,17.87 ,23.75 ,12.45 ,3288.8,1504.9,680.1,1381.4,3144.3,Black soils,sandy loam,23.1,13.1,98,6.8,180,75,75,9974
532,M-NEC,MNEC0532,2008,MNEC03,WS0078,17.87 ,23.75 ,12.45 ,3288.8,1504.9,680.1,1381.4,3144.3,Albic soils,sandy loam,27.9,35.6,117,6.8,180,75,75,9617
533,M-NEC,MNEC0533,2008,MNEC03,WS0078,17.87 ,23.75 ,12.45 ,3288.8,1504.9,680.1,1381.4,3144.3,Black soils,loam,28.8,40.2,130,6.8,180,75,75,13418
534,M-NEC,MNEC0534,2008,MNEC03,WS0078,17.87 ,23.75 ,12.45 ,3288.8,1504.9,680.1,1381.4,3144.3,Black soils,sandy loam,26.4,13.4,101,6.8,180,75,75,9909
535,M-NEC,MNEC0535,2008,MNEC03,WS0078,17.87 ,23.75 ,12.45 ,3288.8,1504.9,680.1,1381.4,3144.3,Black soils,loam,33.6,33.4,149,6.8,180,75,75,11978
536,M-NEC,MNEC0536,2006,MNEC03,WS0077,20.61 ,26.78 ,14.90 ,2967.8,1528.1,393.4,1167.1,2638.45,Meadow soils,loam,24.7,25,82,6.6,180,75,75,10442
537,M-NEC,MNEC0537,2007,MNEC03,WS0077,18.61 ,24.49 ,13.02 ,3238.9,1549.8,438.3,1570.5,3423.47,Alluvial?soils,silty clay loam,26.4,48,134,6,180,75,75,10404
538,M-NEC,MNEC0538,2007,MNEC03,WS0077,18.61 ,24.49 ,13.02 ,3238.9,1549.8,438.3,1570.5,3423.47,Meadow soils,loam,24.1,32,97,6.4,180,75,75,10391
